User,Article,Message,Price,Currency,Date,Status,Platform
youssef_2013_youss,VIP شعار التاج المميز,9231483677,249,points,"4/20/2026, 8:27:45 PM",Delivered,kick
ITSMEABDO98,VIP شعار التاج المميز,thanks,249,points,"4/20/2026, 8:24:45 PM",Delivered,kick
ABDO998,VIP شعار التاج المميز,1279257868,249,points,"4/20/2026, 8:23:15 PM",Delivered,kick
sasaTiger,og,,99,points,"4/17/2026, 7:16:06 PM",Delivered,kick
rii138,og,,99,points,"4/17/2026, 7:13:36 PM",Delivered,kick
abcd234e,og,,99,points,"4/17/2026, 7:12:06 PM",Delivered,kick
mohmd_72,og,حسبي الله ونعم الوكيل,99,points,"4/17/2026, 6:42:36 PM",Delivered,kick
Morhaf11902,og,,99,points,"4/17/2026, 6:26:06 PM",Delivered,kick
y1u2o3s4s5e6f7,og,,99,points,"4/17/2026, 6:25:36 PM",Delivered,kick
mohmd_72,og,انا شريت العب معك اسمي تلحمي يخال,99,points,"4/17/2026, 6:25:06 PM",Delivered,kick
dsghgiogg,og,,99,points,"4/17/2026, 6:15:06 PM",Delivered,kick
yswbjjj,og,,99,points,"4/17/2026, 6:09:06 PM",Delivered,kick
gfdedvbbh,og,,99,points,"4/17/2026, 6:02:36 PM",Delivered,kick
taki_di,og,,99,points,"4/17/2026, 5:49:06 PM",Delivered,kick
Mounirkanaanmounir5,og,,99,points,"4/17/2026, 5:14:06 PM",Delivered,kick
GO321,og,,99,points,"4/17/2026, 5:12:06 PM",Delivered,kick
yasinjd,VIP شعار التاج المميز,أبك والله أيدي7965197284,249,points,"4/17/2026, 5:02:36 PM",Delivered,kick
ayoub12342,og,,99,points,"4/17/2026, 5:02:36 PM",Delivered,kick
ziad2567288,8,بالله عليك ونبي اشحنلي عشان عمري ما شحنت من الكيك و نبي هتفرحني جدا.3615213949,199,points,"4/17/2026, 4:57:06 PM",Delivered,kick
mihemed655385,8,7056649129,199,points,"4/17/2026, 4:47:06 PM",Delivered,kick
gffyijgcjjc,VIP شعار التاج المميز,ارجوك اشحن لي واعطيني الشاره 13593954466,249,points,"4/17/2026, 4:44:36 PM",Delivered,kick
yacineKINZO,og,,99,points,"4/17/2026, 4:41:06 PM",Delivered,kick
nordd2,og,,99,points,"4/17/2026, 4:39:06 PM",Delivered,kick
LG_ZAKI0,🍄‍🟫 شحن 60 شدة ببجي,5962691792,399,points,"4/17/2026, 4:35:06 PM",Delivered,kick
Morhaf11902,og,,99,points,"4/17/2026, 4:31:06 PM",Delivered,kick
islam_inspir1,💎(200) شحن تصريح المستوي,9248068446,349,points,"4/17/2026, 4:22:06 PM",Delivered,kick
mohmd_72,💎 تلعب مع المطور تمساح,14732652336,149,points,"4/17/2026, 4:21:06 PM",Delivered,kick
TheReaper365,💎 تلعب مع المطور تمساح,4269602477,149,points,"4/17/2026, 4:17:36 PM",Delivered,kick
zenith_x9,💎 تلعب مع المطور تمساح,3253630009 اسف,149,points,"4/17/2026, 4:17:06 PM",Delivered,kick
aBDEabde21,💎 تلعب مع المطور تمساح,8197251056,149,points,"4/17/2026, 4:13:36 PM",Delivered,kick
LHOTGAMXx,og,,99,points,"4/17/2026, 4:07:06 PM",Delivered,kick
my_freeg2027,💎 تلعب مع المطور تمساح,3253630009,149,points,"4/17/2026, 4:05:36 PM",Delivered,kick
PABLO_TOP1,💎 تلعب مع المطور تمساح,اتمنى العب معك 6790443470,149,points,"4/17/2026, 4:00:06 PM",Delivered,kick
my_freeg2027,💎 تلعب مع المطور تمساح,3253630009,149,points,"4/17/2026, 3:59:36 PM",Delivered,kick
Nouh2221,og,,99,points,"4/17/2026, 3:56:36 PM",Delivered,kick
hicham1244,8,5330974523,199,points,"4/17/2026, 3:48:06 PM",Delivered,kick
YASSINOX012,💎 تلعب مع المطور تمساح,7504496872,149,points,"4/17/2026, 3:42:06 PM",Delivered,kick
MONTASER1234,og,,99,points,"4/17/2026, 3:26:36 PM",Delivered,kick
nox_alpha_0,💎 تلعب مع المطور تمساح,3253630009,149,points,"4/17/2026, 3:25:36 PM",Delivered,kick
yy4ess,💎 تلعب مع المطور تمساح,12816115017,149,points,"4/17/2026, 3:25:36 PM",Delivered,kick
NINJA_7YT,8,10321624764,199,points,"4/17/2026, 3:20:36 PM",Delivered,kick
Imanebo,VIP شعار التاج المميز,718607355,249,points,"4/17/2026, 3:18:36 PM",Delivered,kick
DHIAA23,og,,99,points,"4/17/2026, 3:17:36 PM",Delivered,kick
gjfh98,💎 تلعب مع المطور تمساح,9732169048,149,points,"4/17/2026, 3:17:06 PM",Delivered,kick
ABDO353,💎 ارسل لك البويا باس,10050399854,399,points,"4/17/2026, 3:10:06 PM",Delivered,kick
Sniper150,8,ينفع ابقى مشرف واظبطلك اللايف انا متفاعل اوي وبحبك+رجعلي النقاط,199,points,"4/17/2026, 2:58:36 PM",Delivered,kick
LG_3RABY_1,💎 شحن 110 جوهرة ,11387152498,399,points,"4/17/2026, 2:57:36 PM",Delivered,kick
nnsn3n,💎 تلعب مع المطور تمساح,9418522160,149,points,"4/17/2026, 2:57:06 PM",Delivered,kick
Loula_TV1,💸 تحويل 50 جنيه كاش,01092614867,399,points,"4/17/2026, 2:56:06 PM",Delivered,kick
M16_515,💎 ارسل لك البويا باس,820692258,399,points,"4/17/2026, 2:56:06 PM",Delivered,kick
rhdur,💎 تلعب مع المطور تمساح,2429650510,149,points,"4/17/2026, 2:55:06 PM",Delivered,kick
hgxuxy,💎 شحن 110 جوهرة ,10735096663,399,points,"4/17/2026, 2:54:36 PM",Delivered,kick
Maioosha_FF,💸 تحويل 50 جنيه كاش,01208711201,399,points,"4/17/2026, 2:54:36 PM",Delivered,kick
rii138,💎 ارسل لك البويا باس,2216385661,399,points,"4/17/2026, 2:53:06 PM",Delivered,kick
ayman_nadi,og,,99,points,"4/17/2026, 2:51:36 PM",Delivered,kick
dyanew_99,og,,99,points,"4/17/2026, 2:51:36 PM",Delivered,kick
167bd,💎 تلعب مع المطور تمساح,9788058250,149,points,"4/17/2026, 2:51:36 PM",Delivered,kick
imadtyko,og,,99,points,"4/17/2026, 2:51:06 PM",Delivered,kick
rafefbhjvk,💎(200) شحن تصريح المستوي,11032124064,349,points,"4/17/2026, 2:50:06 PM",Delivered,kick
saifmessaa,💎(200) شحن تصريح المستوي,8106074319,349,points,"4/17/2026, 2:50:06 PM",Delivered,kick
ISLAM_ALG48,💎 شحن 110 جوهرة ,1272649765,399,points,"4/17/2026, 2:50:06 PM",Delivered,kick
OP_HOSAM,💎 (450) شحن عضوية اسبوعية,2050936060,799,points,"4/17/2026, 2:49:36 PM",Delivered,kick
ghjkkhhh,💎 شحن 110 جوهرة ,6552129602,399,points,"4/17/2026, 2:48:36 PM",Delivered,kick
hazem_abohdib,og,,99,points,"4/17/2026, 2:48:06 PM",Delivered,kick
mahdgamer32,og,,99,points,"4/17/2026, 2:47:36 PM",Delivered,kick
abcd234e,VIP شعار التاج المميز,3964152259,249,points,"4/17/2026, 2:46:36 PM",Delivered,kick
abod_amk,💎(200) شحن تصريح المستوي,9587659944,349,points,"4/17/2026, 2:45:36 PM",Delivered,kick
alawamostafa,💎(200) شحن تصريح المستوي,8156342893,349,points,"4/17/2026, 2:45:06 PM",Delivered,kick
y1u2o3s4s5e6f7,8,10275795626,199,points,"4/17/2026, 2:44:36 PM",Delivered,kick
abcd234e,💎 تلعب مع المطور تمساح,3964152259,149,points,"4/17/2026, 2:44:36 PM",Delivered,kick
Mohamedrid,💎 شحن 110 جوهرة ,7031383658,399,points,"4/17/2026, 2:44:36 PM",Delivered,kick
Ziyadberquia2023,💎 ارسل لك البويا باس,2478333957مممن تعمل طلبي الان عشان راح اروح مدرسة,399,points,"4/17/2026, 2:44:06 PM",Delivered,kick
AMKL123,💎 ارسل لك البويا باس,2877093525,399,points,"4/17/2026, 2:43:06 PM",Delivered,kick
AHMED515ahmed,💎 شحن 110 جوهرة ,7452291842,399,points,"4/17/2026, 2:43:06 PM",Delivered,kick
mjidee,💎(200) شحن تصريح المستوي,3212124688,349,points,"4/17/2026, 2:43:06 PM",Delivered,kick
Omarr_47p,💎 شحن 110 جوهرة ,9594968721,399,points,"4/17/2026, 2:42:36 PM",Delivered,kick
HamedYazan,💎 شحن 110 جوهرة ,13209005314,399,points,"4/17/2026, 2:40:36 PM",Delivered,kick
Narut567,💎(200) شحن تصريح المستوي,8041186443,349,points,"4/17/2026, 2:39:06 PM",Delivered,kick
Cemil_asaa,💎 تلعب مع المطور تمساح,8571319629,149,points,"4/17/2026, 2:39:06 PM",Delivered,kick
fares4449,💸 تحويل 50 جنيه كاش,01061494344,399,points,"4/17/2026, 2:38:36 PM",Delivered,kick
SKT_ABDOU_CONT1,💎 شحن 110 جوهرة ,2573240718,399,points,"4/17/2026, 2:38:36 PM",Delivered,kick
Moha_336,💎 (450) شحن عضوية اسبوعية,2060358064,799,points,"4/17/2026, 2:38:06 PM",Delivered,kick
Mohamed97789,💎 شحن 110 جوهرة ,3470503879,399,points,"4/17/2026, 2:36:36 PM",Delivered,kick
huda585,💎 شحن 110 جوهرة ,9606983684,399,points,"4/17/2026, 2:20:36 PM",Delivered,kick
53bftu,💎 شحن 110 جوهرة ,13226374005,399,points,"4/17/2026, 2:08:36 PM",Delivered,kick
rgffhh,og,,99,points,"4/16/2026, 9:23:35 PM",Delivered,kick
jkezehduikjz,og,,99,points,"4/16/2026, 9:14:35 PM",Delivered,kick
broover54,og,,99,points,"4/16/2026, 9:05:05 PM",Delivered,kick
Maniiino,og,,99,points,"4/16/2026, 7:14:35 PM",Delivered,kick
uw2l92uwi1,og,,99,points,"4/16/2026, 5:47:24 PM",Delivered,kick
dghhd5544kjf,og,,99,points,"4/16/2026, 5:06:24 PM",Delivered,kick
Aminenjgg,💎(200) شحن تصريح المستوي,7033993882,349,points,"4/15/2026, 10:21:23 PM",Delivered,kick
dghhd5544kjf,💎(200) شحن تصريح المستوي,8580907344,349,points,"4/15/2026, 10:11:53 PM",Delivered,kick
BOLAMINO,💎(200) شحن تصريح المستوي,15094401454 ممكن إشراف يأحلى تمساح انت ومادا,349,points,"4/15/2026, 10:10:23 PM",Delivered,kick
oussamacr7,og,,99,points,"4/15/2026, 10:06:53 PM",Delivered,kick
A911Il911,💸 تحويل 100 جنيه كاش,01092614867 ما اشتريت بنفس اليوم وانت تلغي طلب بعدها,648,points,"4/15/2026, 7:54:53 PM",Delivered,kick
TM_GOJ0,💸 تحويل 50 جنيه كاش,01286359017,399,points,"4/15/2026, 7:51:53 PM",Delivered,kick
Anas99990,💎(200) شحن تصريح المستوي,9455349910,349,points,"4/15/2026, 7:48:23 PM",Delivered,kick
Ahmedsamon,💎(200) شحن تصريح المستوي,12503282054,349,points,"4/15/2026, 7:47:53 PM",Delivered,kick
SALAH12_10MESSI,💎 شحن 220 جوهرة,2573240718,649,points,"4/15/2026, 7:45:53 PM",Delivered,kick
MO3TASEM_Xz,💸 تحويل 50 جنيه كاش,دي ال50 اللي ليك عندي 😘😘 كده خالصين يا قلبي,399,points,"4/15/2026, 1:59:18 AM",Delivered,kick
oussamacr7,VIP شعار التاج المميز,oussamacr7,249,points,"4/15/2026, 12:14:18 AM",Delivered,kick
Saberkmm,💎(200) شحن تصريح المستوي,8613210122,349,points,"4/15/2026, 12:13:48 AM",Delivered,kick
SADDBNL,💎(200) شحن تصريح المستوي,9162576973,349,points,"4/14/2026, 11:36:48 PM",Delivered,kick
hoyame16,💎(200) شحن تصريح المستوي,14879192068,349,points,"4/14/2026, 11:13:18 PM",Delivered,kick
daraganof,💎(200) شحن تصريح المستوي,!EE_13426966825,349,points,"4/14/2026, 10:48:20 PM",Delivered,kick
hxhejdkdkhdjkfjfjjfhh,💎(200) شحن تصريح المستوي,12183751485,349,points,"4/14/2026, 10:45:20 PM",Delivered,kick
HE_GAMER_1,💸 تحويل 100 جنيه كاش,01090672451,648,points,"4/14/2026, 10:02:50 PM",Delivered,kick
ALK_LOVE,💎(200) شحن تصريح المستوي,1342104246,349,points,"4/14/2026, 9:35:50 PM",Delivered,kick
bvhtfbhfv,💎(200) شحن تصريح المستوي,أرجوك إشحنلي تصريح المستوا 30 أرجوك 8286882603,349,points,"4/14/2026, 9:17:50 PM",Delivered,kick
hoooussem,💎(200) شحن تصريح المستوي,6023274928,349,points,"4/14/2026, 9:09:20 PM",Delivered,kick
murd05,💎(200) شحن تصريح المستوي,2007660161,349,points,"4/14/2026, 9:03:20 PM",Delivered,kick
ijjookf,💸 تحويل 100 جنيه كاش,01272163441,648,points,"4/14/2026, 8:26:20 PM",Delivered,kick
iekejsoskkd,💎(200) شحن تصريح المستوي,9001299295,349,points,"4/14/2026, 8:24:20 PM",Delivered,kick
66746653535,💎(200) شحن تصريح المستوي,15151685692,349,points,"4/14/2026, 4:52:50 PM",Delivered,kick
MISSY12345,💎(200) شحن تصريح المستوي,13245230986,349,points,"4/14/2026, 1:26:36 PM",Delivered,kick
Imanebo,💎(200) شحن تصريح المستوي,718607355,349,points,"4/14/2026, 12:52:35 AM",Delivered,kick
yamanjrrr23,💎(200) شحن تصريح المستوي,710252182,349,points,"4/13/2026, 11:29:05 PM",Delivered,kick
MONTASER1234,💸 تحويل 50 جنيه كاش,01032518951,399,points,"4/13/2026, 11:28:35 PM",Delivered,kick
OsamaAttallah,💸 تحويل 50 جنيه كاش,01018584001,399,points,"4/13/2026, 11:27:35 PM",Delivered,kick
WALlD689909,💎(200) شحن تصريح المستوي,10018913730,349,points,"4/13/2026, 11:25:05 PM",Delivered,kick
alaa3284913,شعار الأوجي المميز ,,199,points,"4/13/2026, 11:13:05 PM",Delivered,kick
Maiooshaa_FF,💸 تحويل 50 جنيه كاش,01208711201,399,points,"4/13/2026, 10:57:05 PM",Delivered,kick
SO_HA_19,💎(200) شحن تصريح المستوي,4982838192,349,points,"4/13/2026, 10:19:05 PM",Delivered,kick
mihemed655385,💎(200) شحن تصريح المستوي,7056649129,349,points,"4/13/2026, 10:03:05 PM",Delivered,kick
iiiuh,💎(200) شحن تصريح المستوي,8778953979,349,points,"4/13/2026, 9:50:05 PM",Delivered,kick
GOTO_Tv,💸 تحويل 50 جنيه كاش,01092614867,399,points,"4/13/2026, 9:41:05 PM",Delivered,kick
Hisham1112,💸 تحويل 50 جنيه كاش,01013524365,399,points,"4/13/2026, 9:38:35 PM",Delivered,kick
adgood4,VIP شعار التاج المميز,9768109308,249,points,"4/13/2026, 9:37:35 PM",Delivered,kick
hdhd79hh,💎 شحن 110 جوهرة ,10336307751,399,points,"4/13/2026, 9:28:05 PM",Delivered,kick
spaidr_14,💎 شحن 110 جوهرة ,1731248623,399,points,"4/13/2026, 9:17:35 PM",Delivered,kick
aymanahil,💎 شحن 110 جوهرة ,Id 10950647461,399,points,"4/13/2026, 2:28:04 AM",Delivered,kick
body44443,💎(200) شحن تصريح المستوي,3298201381,349,points,"4/13/2026, 2:21:34 AM",Delivered,kick
ademrrkdjjdj,💎 شحن 110 جوهرة ,8867272415,399,points,"4/13/2026, 2:20:04 AM",Delivered,kick
RIB_LUFFY255,💎(200) شحن تصريح المستوي,13111625077,349,points,"4/13/2026, 2:18:34 AM",Delivered,kick
BERO_2003,💎 شحن 110 جوهرة ,6609017165,399,points,"4/13/2026, 2:15:04 AM",Delivered,kick
My_bl3anzoll,💎 شحن 110 جوهرة ,3253630009,399,points,"4/13/2026, 2:08:04 AM",Delivered,kick
My_kich,💎 شحن 110 جوهرة ,3253630009,399,points,"4/13/2026, 2:04:04 AM",Delivered,kick
kgkghh,💎 شحن 110 جوهرة ,9916778942,399,points,"4/13/2026, 2:03:04 AM",Delivered,kick
marco7776,💎 شحن 110 جوهرة ,7471066673,399,points,"4/13/2026, 1:55:04 AM",Delivered,kick
YASSINOX012,💎(200) شحن تصريح المستوي,7504496872,349,points,"4/13/2026, 1:52:34 AM",Delivered,kick
ilyes_age,💎 شحن 110 جوهرة ,أنا شريت بويا باس البارح ولغتهالي عايزها دلوقتي 1241798644 هم نفس السعر انا موجو,399,points,"4/13/2026, 1:48:34 AM",Delivered,kick
DHIAA23,💎 شحن 110 جوهرة ,1753619688,399,points,"4/13/2026, 1:44:34 AM",Delivered,kick
zenith_x9,💎 شحن 110 جوهرة ,3253630009,399,points,"4/13/2026, 1:34:04 AM",Delivered,kick
MAKK222,💎 شحن 110 جوهرة ,1865700503,399,points,"4/13/2026, 1:33:04 AM",Delivered,kick
Yassin22222222,💎 شحن 110 جوهرة ,10928830063,399,points,"4/13/2026, 1:32:34 AM",Delivered,kick
Siham_old_2006,💎 شحن 110 جوهرة ,12347202127اتمنى الانتقام غدا من ليفاي جلدني 🤣🤐,399,points,"4/13/2026, 1:31:34 AM",Delivered,kick
p00z,💎 شحن 110 جوهرة ,10052864078,399,points,"4/13/2026, 1:31:34 AM",Delivered,kick
nnsn3n,💎 شحن 110 جوهرة ,9418522160,399,points,"4/13/2026, 1:11:04 AM",Delivered,kick
mixo_56,💎 شحن 110 جوهرة ,5781334271,399,points,"4/13/2026, 1:03:04 AM",Delivered,kick
Nawar099,💎 شحن 110 جوهرة ,7322869900,399,points,"4/13/2026, 12:57:04 AM",Delivered,kick
StarryVibes2025,💎(200) شحن تصريح المستوي,ممكن تعملها تاني وحدة بدي اخد بويا باس 8984568093,349,points,"4/13/2026, 12:52:04 AM",Delivered,kick
my_freeg2027,💎 شحن 110 جوهرة ,3253630009,399,points,"4/13/2026, 12:44:04 AM",Delivered,kick
mahdy534,💎 شحن 110 جوهرة ,3631818531,399,points,"4/13/2026, 12:23:34 AM",Delivered,kick
ayanass99,💎(200) شحن تصريح المستوي,Id: 9283443134,349,points,"4/13/2026, 12:20:34 AM",Delivered,kick
hosnynofal1,شعار الأوجي المميز ,,199,points,"4/13/2026, 12:14:34 AM",Delivered,kick
Jawad88880,💎 شحن 220 جوهرة,2573240718,649,points,"4/13/2026, 12:13:34 AM",Delivered,kick
bahaaalsaydoni,💎 شحن 110 جوهرة ,3001259490,399,points,"4/12/2026, 11:57:04 PM",Delivered,kick
GO321,💎 شحن 110 جوهرة ,8412021755ربنا يجعله في ميزان حسناتك,399,points,"4/12/2026, 11:52:04 PM",Delivered,kick
8106179271,💎 شحن 110 جوهرة ,8106179271,399,points,"4/12/2026, 11:50:04 PM",Delivered,kick
3silla04,💎 شحن 110 جوهرة ,4045144475,399,points,"4/12/2026, 11:49:34 PM",Delivered,kick
ind_sn,💎(200) شحن تصريح المستوي,12837536665,349,points,"4/12/2026, 11:38:04 PM",Delivered,kick
onliBig,💎 شحن 110 جوهرة ,11701316456,399,points,"4/12/2026, 11:36:04 PM",Delivered,kick
yassinpromax,💎 شحن 110 جوهرة ,10978728803,399,points,"4/12/2026, 11:34:34 PM",Delivered,kick
mohammed2022020,VIP شعار التاج المميز,ما عندي ممكن تقبلني عشان روحت كتير نقاط,249,points,"4/12/2026, 11:16:34 PM",Delivered,kick
yujin9,💎 شحن 110 جوهرة ,8570934821,399,points,"4/12/2026, 11:12:04 PM",Delivered,kick
Mor3ib1,💎 شحن 110 جوهرة ,8313298383,399,points,"4/12/2026, 11:09:34 PM",Delivered,kick
LG_L3VI91,💎 شحن 110 جوهرة ,1724962905,399,points,"4/12/2026, 10:47:04 PM",Delivered,kick
muthanavv,💎(200) شحن تصريح المستوي,6496566834,349,points,"4/12/2026, 10:44:04 PM",Delivered,kick
LG_ABDOU_C_2,💎 شحن 110 جوهرة ,1907061248,399,points,"4/12/2026, 10:37:34 PM",Delivered,kick
zakof2013,💎 شحن 110 جوهرة ,6497025287,399,points,"4/12/2026, 10:35:04 PM",Delivered,kick
LG_LOVE_NICD,💎 شحن 110 جوهرة ,1836950310,399,points,"4/12/2026, 10:27:04 PM",Delivered,kick
Dughaem,💎 شحن 110 جوهرة ,5552187003 يسطى انت نسيت تشحنلي العضويةالاسبوعية وبقالي يومين ابعثلك اينستا,399,points,"4/12/2026, 10:17:34 PM",Delivered,kick
Tamazo,💎 شحن 110 جوهرة ,7399400487,399,points,"4/12/2026, 9:55:34 PM",Delivered,kick
amineff_12,💎 شحن 110 جوهرة ,14600601058,399,points,"4/12/2026, 9:49:04 PM",Delivered,kick
eldarsh1g8,💎 شحن 110 جوهرة ,3290846961,399,points,"4/12/2026, 9:47:04 PM",Delivered,kick
GHIMOUZ23,💎 شحن 110 جوهرة ,2558622903,399,points,"4/12/2026, 9:44:34 PM",Delivered,kick
xfwd,💎(200) شحن تصريح المستوي,15049468921,349,points,"4/12/2026, 9:38:34 PM",Delivered,kick
